Screen Name,User Name,Tweet Created At,Tweet Text,Tweet Coordinates,Retweet Count,Phone Type,Favorite Count,Favorited,Type
nytimesbusiness,NYT Business,2019-07-27 22:21,"A public interest research group is challenging the FTC’s $5 billion privacy settlement with Facebook in court, cal… https://t.co/CiuBrKKD76",None,2,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 22:02,Gov. Ricardo Rosselló of Puerto Rico will step down on August 2. His successor will be left with a mountain of unfi… https://t.co/i0L7klt5yB,None,1,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 21:41,Amazon earnings: Just how impatient are shoppers? https://t.co/B7DeQ9tPJs,None,2,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 21:21,It's finally happening: T-Mobile and Sprint are going to merge. So what does that mean for you? https://t.co/fD0WJpvE43,None,3,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 21:04,"""For the rest of your money, the long-term money, stay invested in the market. Don’t do anything fancy with it, and… https://t.co/J8JZy34KcK",None,5,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 20:40,"Jobs are plentiful in this forested corner of eastern France, a bustling industrial hub known as “Plastics Valley.”… https://t.co/vzgH73suPB",None,3,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 20:21,"Robert Mueller's testimony delivers bigger ratings numbers than the week's highest-rated prime-time show, but the a… https://t.co/RH5qLkptFj",None,2,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 20:01,"High-priced luxury items like sports cars, fine art and even rare first-edition books are generally beyond the reac… https://t.co/ziZJGmNcjr",None,4,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 19:41,The Boeing 737 Max certification was the culmination of a decades-long effort shifting responsibility from regulato… https://t.co/oDthYAqV1h,None,2,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 19:21,"Chris Hughes helped Mark Zuckerberg build Facebook from scratch. Now, he’s working behind the scenes with the U.S.… https://t.co/xumVPhLsFg",None,3,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 19:02,"Before T-Mobile and Sprint joined forces, they were longtime foes. Here’s a look at their past feud. https://t.co/VJlsoyPEx7",None,1,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 18:41,"Jeffrey Epstein had extraordinary power in the life of Leslie Wexner, the billionaire behind Victoria’s Secret. He… https://t.co/ekKnsyqsvq",None,8,SocialFlow,6,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 18:21,"Cremations are becoming increasingly popular, in part because they're cheaper than burials. Here are some tips on w… https://t.co/qmlLRLLqCa",None,3,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 18:02,Both Hong Kong demonstrators and the police have turned faces and identities into a potent weapon. Some fear a turn… https://t.co/uQX6ZsISok,None,3,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 17:41,U.S. economic growth slowed in the second quarter of 2019 to an annual rate of 2.1% https://t.co/sahUHJnRjR,None,8,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 17:21,"A public interest research group is challenging the FTC’s $5 billion privacy settlement with Facebook in court, cal… https://t.co/BlRQZQKXcQ",None,2,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 17:02,It's finally happening: T-Mobile and Sprint are going to merge. So what does that mean for you? https://t.co/6hyzSn8qu5,None,2,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 16:44,Trump takes aim at China through World Trade Organization https://t.co/7ykYizujsL,None,2,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 16:21,"In France, tens of thousands of jobs are available in manufacturing. But there are few takers, despite one of the h… https://t.co/saKa1z4yqu",None,7,SocialFlow,8,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 16:02,"""If you are going to need money soon, for retirement or to finance education or to buy a house, you shouldn’t take… https://t.co/HTfFjW0Ojy",None,9,SocialFlow,13,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 15:41,Exclusive: U.S. regulators came to a troubling realization after the first Boeing 737 Max crash killed 189 people:… https://t.co/8VA6Jed96o,None,8,SocialFlow,8,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 15:21,"The founder of Applegate Farms, maker of naturally cured meats, sold the company after a stroke. Here's what he did… https://t.co/AysXSWFWpU",None,3,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 15:01,"""Once you’re a mom, people want you to be little else. Nobody does this to men once they have kids,"" says Deb Perel… https://t.co/RE4C1UOvkq",None,1,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 14:23,"Economics can help you perceive otherwise unseen costs, a superpower you can use every day, the University of Michi… https://t.co/SHw67ykWZS",None,7,SocialFlow,10,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 14:01,"Over the course of an entire generation, bond investors’ money shrank in real terms by more than 2 percentage point… https://t.co/Rb0MNaAqwa",None,0,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 13:41,"Cremations are becoming increasingly popular, in part because they're cheaper than burials. Here are some tips on w… https://t.co/2CSJEmI8r1",None,0,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 13:21,"Our Work Friend columnist has advice on salary cuts, scheduling therapy, and quitting your job https://t.co/TQs0vPN6uj",None,1,SocialFlow,0,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 13:02,"“We won’t make it without a few dirty tricks,” an Audi employee wrote to colleagues after road testing confirmed th… https://t.co/ifCT4BJmqR",None,12,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 12:33,Jobs are plentiful in a bustling French industrial hub known as “Plastics Valley.” There’s just one hitch: the comp… https://t.co/lKg8gJyDYz,None,2,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 12:17,"In France, tens of thousands of jobs are available in manufacturing. But there are few takers, despite one of the h… https://t.co/DcdUa2O1th",None,3,SocialFlow,6,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 12:02,"Before they merged, T-Mobile and Sprint were at each other's throats, with attack ads and nasty tweets. Turns out i… https://t.co/Irk9BYVmcs",None,1,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 11:41,"Jeffrey Epstein had extraordinary power in the life of Leslie Wexner, the billionaire behind Victoria’s Secret. He… https://t.co/aX88cyAqvI",None,5,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 11:21,"Faced with a protracted trade war with the U.S., its biggest trading partner, China is looking for customers elsewh… https://t.co/9jNLCapn4D",None,6,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 11:02,"""Once you’re a mom, people want you to be little else. Nobody does this to men once they have kids: decide that the… https://t.co/psFJ9rTIul",None,3,SocialFlow,8,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 10:42,"Chris Hughes, a Facebook co-founder, has joined two leading antitrust academics to lay out a potential antitrust ca… https://t.co/iuzknxMGuH",None,6,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 10:22,"Jeffrey Epstein had extraordinary power in the life of Leslie Wexner, the billionaire behind Victoria’s Secret. He… https://t.co/7YPeV4b0CW",None,1,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 10:02,"Netflix, HBO and Amazon have given female show creators opportunities that didn’t exist a decade ago. But they're a… https://t.co/u6iSecEp6T",None,1,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 9:51,"""If you are going to need money soon, for retirement or to finance education or to buy a house, you shouldn’t take… https://t.co/qUjvtHc7cf",None,7,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 9:41,"Most people hurt themselves when they try to outsmart the markets, the latest data shows. Humility is a better stra… https://t.co/FOlFiBJFDd",None,9,SocialFlow,14,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 9:39,Jobs are plentiful in a bustling French industrial hub known as “Plastics Valley.” There’s just one hitch: the comp… https://t.co/VTrgOLpNeI,None,1,SocialFlow,6,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 9:22,The week in tech: Huge fines can’t hide America’s lack of a data privacy law. https://t.co/U6ILE5JVEE,None,1,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 9:02,It's finally happening: T-Mobile and Sprint are going to merge. So what does that mean for you? @bxchen has the bre… https://t.co/BAkLfj2JXo,None,2,SocialFlow,0,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 8:41,"The economy most likely slowed in the second quarter. But don't panic, underlying measures should be stronger. https://t.co/5AJzTsoPVI",None,5,SocialFlow,7,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 8:41,"By turning himself into ""blight,"" seven days a week, Jim Halbrook hopes to discourage people from buying homes on a… https://t.co/AbHkuFNMNX",None,2,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 8:23,Hong Kong is at the bleeding edge of a significant change in the authorities’ ability to track dangerous criminals… https://t.co/3qJdIihAPK,None,3,SocialFlow,0,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 8:02,"High-priced luxury items like sports cars, fine art and even rare first-edition books are generally beyond the reac… https://t.co/9wA9TlA22U",None,3,SocialFlow,7,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 7:21,A photograph of a solitary Double-Double lying on a street in Queens set off days of speculation about its origins https://t.co/lb1Eb0bXJG,None,4,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 7:02,"Cremations are becoming increasingly popular, in part because they're cheaper than burials. Here are some tips on w… https://t.co/zjLULVCDUR",None,2,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 6:41,"The Justice Department approved the merger of T-Mobile and Sprint, bringing the long-planned, $26 billion deal one… https://t.co/zNKmU0TfnD",None,3,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 6:21,"If the F.T.C.'s $5 billion privacy settlement with Facebook goes through, it would have the effect of extinguishing… https://t.co/WzhCYvPhiP",None,3,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 6:04,"The State Department is giving Chevron, the only major American oil company doing business in Venezuela, a three-mo… https://t.co/FW3VC7iDUv",None,6,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 5:41,"""Once you’re a mom, people want you to be little else. Nobody does this to men once they have kids: decide that the… https://t.co/OZytILx3Os",None,2,SocialFlow,7,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 5:21,"Chris Hughes, a Facebook co-founder, has joined two leading antitrust academics to lay out a potential antitrust ca… https://t.co/N9RRkYejnQ",None,3,SocialFlow,5,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 5:02,Volkswagen's Audi unit continued to sell cars will illegal emissions cheating software in Europe even after U.S. re… https://t.co/fIiOOH3AD7,None,3,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 4:41,"""Hollywood is perfect at taking what you’re enthusiastic about and just draining it till you’re not excited about i… https://t.co/MH6btGOsTA",None,1,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 4:21,"On an affluent island off Seattle, one protester has come up with a novel way to discourage people from buying ""McM… https://t.co/pvbA7gY6lO",None,6,SocialFlow,11,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 4:02,"As economics has become broader, it has become far more useful, argues @justinwolfers https://t.co/3I6yZrgtax",None,6,SocialFlow,19,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 3:42,"Jeffrey Epstein had extraordinary power in the life of Leslie Wexner, the billionaire behind Victoria’s Secret. He… https://t.co/mxql1ToE5w",None,7,SocialFlow,6,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 3:24,"Faced with a protracted trade war with the U.S., its biggest trading partner, China is looking for customers elsewh… https://t.co/JbuhzSY6rN",None,5,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 3:02,"Before they merged, T-Mobile and Sprint were at each other's throats, with attack ads and nasty tweets. Turns out i… https://t.co/b6tUnnF71p",None,4,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 2:41,"Jeffrey Epstein had extraordinary power in the life of Leslie Wexner, the billionaire behind Victoria’s Secret. He… https://t.co/MXOM6WlEi1",None,5,SocialFlow,6,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 2:21,"High-priced luxury items like sports cars, fine art and even rare first-edition books are generally beyond the reac… https://t.co/G5ZLZKIXZ3",None,2,SocialFlow,6,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 2:02,It's finally happening: T-Mobile and Sprint are going to merge. So what does that mean for you? @bxchen has the bre… https://t.co/09LQAcftEO,None,3,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 1:41,Hong Kong is at the bleeding edge of a significant change in the authorities’ ability to track dangerous criminals… https://t.co/eEJEx26cEY,None,2,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 1:21,"“We won’t make it without a few dirty tricks,” an Audi employee wrote to colleagues after road testing confirmed th… https://t.co/1HkR7RCtYA",None,8,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 1:03,The billionaire behind Victoria's Secret gave Jeffrey Epstein extraordinary power. He used it to gain access to you… https://t.co/qECd2PbYFD,None,20,SocialFlow,15,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 0:41,"The economy most likely slowed in the second quarter. But don't panic, underlying measures should be stronger. https://t.co/ODAocvbvQx",None,4,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 0:21,"If the F.T.C.'s $5 billion privacy settlement with Facebook goes through, it would have the effect of extinguishing… https://t.co/jHkYZci29Y",None,3,SocialFlow,0,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-27 0:02,"Cremations are becoming increasingly popular, in part because they're cheaper than burials. Here are some tips on w… https://t.co/psBpU0x0g6",None,4,SocialFlow,5,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 23:41,"""Once you’re a mom, people want you to be little else. Nobody does this to men once they have kids: decide that the… https://t.co/uMjjLj5Dxq",None,1,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 23:22,"The State Department is giving Chevron, the only major American oil company doing business in Venezuela, a three-mo… https://t.co/rhW8bmHJ12",None,2,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 23:02,"Before T-Mobile and Sprint could merge, they had to put an end to their attack ads and Twitter feuds https://t.co/fnYNwYdZj2",None,2,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 22:38,Trump takes aim at China through World Trade Organization https://t.co/R8tLV4O1yg,None,3,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 22:30,"Economics can help you perceive otherwise unseen costs, a superpower you can use every day, the University of Michi… https://t.co/87MBhrb1GR",None,2,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 22:21,"China wants to win new customers for what its factories make, as the trade war with the U.S. drags on. But winning… https://t.co/C2lwcXw054",None,4,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 21:41,"The prospect of buying shares in collectible luxury items is appealing, but when the underlying asset is fairly ill… https://t.co/u2KDaZpH5E",None,2,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 21:20,"As students think about returning to campus, @justinwolfers reminds them that an introductory economics course can… https://t.co/EBysZavTAb",None,7,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 21:20,Volkswagen's Audi unit continued to sell cars will illegal emissions cheating software in Europe even after U.S. re… https://t.co/KPxk4ywbQf,None,5,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 21:00,"As Hong Kong convulses amid weeks of protests, demonstrators and the police have turned identity into a weapon. Som… https://t.co/QCyjULYClv",None,2,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 20:50,Congo will deploy J&amp;J's new Ebola vaccine in a new effort to halt the epidemiC https://t.co/77Bc2nZHAn,None,1,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 20:25,"Lois Wille, two-time Pulitzer winner in Chicago, dies at 87. ""In a two-fisted, steak-and-gin kind of town, she didn… https://t.co/dzrpQbwqhe",None,1,SocialFlow,5,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 20:15,"If the F.T.C.'s $5 billion privacy settlement with Facebook goes through, it would have the effect of extinguishing… https://t.co/PHg0mVBYTg",None,1,SocialFlow,0,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 20:00,"Cremations are becoming increasingly popular, in part because they're cheaper than burials. Here are some tips on w… https://t.co/DjNwTqHEEL",None,2,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 19:37,A prominent public interest research group calls the Federal Trade Commission’s $5 billion privacy settlement with… https://t.co/0DRWuk80R0,None,2,SocialFlow,0,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 19:15,"Before they merged, T-Mobile and Sprint were at each other's throats, with attack ads and nasty tweets. Turns out i… https://t.co/LdpNIWqxKe",None,4,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 19:02,"The State Department is giving Chevron, the only major American oil company doing business in Venezuela, a three-mo… https://t.co/52BvDves9V",None,2,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 18:51,"An introduction to economics need not be dismal. Rather, it provides tools that can be useful in everyday life. https://t.co/GopV3sN0xl",None,5,SocialFlow,13,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 18:36,It's finally happening: T-Mobile and Sprint are going to merge. So what does that mean for you? @bxchen has the bre… https://t.co/We6WtNmtwm,None,4,SocialFlow,8,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 18:22,Historians feared that millions of photos from the Ebony and Jet archives could be purchased by a private collector… https://t.co/n7k5sBMsmr,None,3,SocialFlow,5,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 18:06,"China wants to win new customers for what its factories make, as the trade war with the U.S. drags on. But winning… https://t.co/fXne6orJVJ",None,2,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 17:47,Both Hong Kong demonstrators and the police have turned faces and identities into a potent weapon. Some fear a turn… https://t.co/02WonBw5Qg,None,54,SocialFlow,95,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 17:32,"After more than $30 billion in fines, numerous indicted executives and a guilty plea in the United States, you woul… https://t.co/reO0sAnhn0",None,2,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 17:17,"For years, Wexner’s friends and colleagues were mystified as to why he gave so much power to Epstein. As a trustee… https://t.co/yrIfP1uJmB",None,1,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 17:02,"High-priced luxury items like sports cars, fine art and even rare first-edition books are generally beyond the reac… https://t.co/1onTbmXMcJ",None,12,SocialFlow,16,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 16:52,A new generation of influential women are choosing terms that better capture the complexity of their experiences https://t.co/PeyUat43Ac,None,5,SocialFlow,6,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 16:37,The appearance of an In-N-Out burger on a street in New York City seemed like a tale from science fiction. But it w… https://t.co/vwFQXOfZ9S,None,3,SocialFlow,7,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 16:07,Security concerns prompted British Airways and Lufthansa to cancel all flights to Cairo on Saturday. Lufthansa soon… https://t.co/VZ0CIpzPB6,None,0,SocialFlow,0,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 15:31,"Breaking: The Justice Department approved the merger of T-Mobile and Sprint, bringing the long-planned, $26 billion… https://t.co/cwOk2CQ4bT",None,13,SocialFlow,5,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 15:17,"The Facebook co-founder who's trying to build a case for breaking it up, SoftBank unveils Vision Fund 2, how Jeffre… https://t.co/iZK49aA33g",None,3,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 15:02,"The founder of cooking site Smitten Kitchen, Deb Perelman, notes: ""I use a timers a lot. I need to find ways to str… https://t.co/1zYllHuST8",None,0,SocialFlow,5,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 14:49,The week in tech: huge fines can’t hide America’s lack of a data privacy law https://t.co/iRsqdPpuHe,None,1,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 14:34,"Thanks to its punishing trade war with the United States, China has too many factories making too many goods. So Ch… https://t.co/nYeGjtnWme",None,2,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 14:19,Data from the research firm Dalbar leads to the inescapable conclusion that most investors are bunglers: We panic a… https://t.co/1lmhu32z0n,None,6,SocialFlow,10,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 13:38,"Jeffrey Epstein had extraordinary power in the life of Leslie Wexner, the billionaire behind Victoria’s Secret. He… https://t.co/PW9FRl2tg1",None,1,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 13:23,"The prospect of buying shares in collectible luxury items is appealing, but when the underlying asset is fairly ill… https://t.co/FFzeEIWEFG",None,3,SocialFlow,5,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 13:12,"The new fund has attracted about $108 billion in expected investment, SoftBank said, while adding that the size of… https://t.co/lz85HBFRcT",None,2,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 13:02,"This week in Work Friend: A mom seeks advice for her child, a full-grown adult who has already solved her own probl… https://t.co/HmyojvtCcK",None,1,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 12:43,"The economy most likely slowed in the second quarter. But don't panic, underlying measures should be stronger. https://t.co/dC9mAgJZGW",None,1,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 12:31,"Southwest customers with flights booked through Newark will have the option to travel via other airports, and the r… https://t.co/53JTXwLfAN",None,1,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 12:18,This week in Work Friend: advice on leaving a job to pursue your real passion and how to deal with a giant salary c… https://t.co/PrHMKm4iPD,None,1,SocialFlow,5,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 12:05,"Faced with a protracted trade war with the U.S., its biggest trading partner, China is looking for customers elsewh… https://t.co/Hy0vRtngZK",None,2,SocialFlow,2,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 11:46,The government will publish second-quarter G.D.P. data Friday morning. Here is what to expect. https://t.co/OBDNmFrDKO,None,0,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 11:29,Facebook has made “serial defensive acquisitions” to protect its dominant position in the market for social network… https://t.co/A8wlUEtuKo,None,4,SocialFlow,4,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 11:00,"Halfway through compiling her work diary for The Times, Deb Perelman of Smitten Kitchen became miserably sick — and… https://t.co/Tw8ayoWPnO",None,4,SocialFlow,26,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 10:28,"By turning himself into ""blight,"" seven days a week, Jim Halbrook hopes to discourage people from buying homes on a… https://t.co/HeLe8Rudf0",None,0,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 10:05,"""For the rest of your money, the long-term money, stay invested in the market. Don’t do anything fancy with it, and… https://t.co/wm4GDdOxMX",None,5,SocialFlow,10,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 9:50,"SoftBank is putting in $38 billion of its own money into Vision Fund 2, and other expected investors include tech g… https://t.co/oLRILfoBMv",None,2,SocialFlow,3,FALSE,from:nytimesbusiness -filter:retweets
nytimesbusiness,NYT Business,2019-07-26 9:32,Hong Kong is at the bleeding edge of a significant change in the authorities’ ability to track dangerous criminals… https://t.co/rvSmjn3G0W,None,0,SocialFlow,1,FALSE,from:nytimesbusiness -filter:retweets
