openBAC,openMA,openAAPL,openPFE,openBYND,timestamp
29.35,269.53,203.65,37.94,177.4909,2019-08-02 16:00
29.375,269.64,203.65,37.96,177.4,2019-08-02 15:59
29.39,269.88,203.78,37.99,177.525,2019-08-02 15:58
29.35,269.8,203.77,37.99,177.51,2019-08-02 15:57
29.285,269.33,203.29,37.94,177.71,2019-08-02 15:56
29.32,269.25,203.35,37.935,177.65,2019-08-02 15:55
29.355,269.4914,203.35,37.98,177.5,2019-08-02 15:54
29.365,269.53,203.5338,37.995,177.83,2019-08-02 15:53
29.38,269.54,203.44,38,178.1548,2019-08-02 15:52
29.41,269.68,203.5611,38.025,177.95,2019-08-02 15:51
29.41,269.75,203.69,38.07,177.7,2019-08-02 15:50
29.436,269.79,203.65,38.095,177.465,2019-08-02 15:49
29.425,269.97,203.9,38.12,177.66,2019-08-02 15:48
29.415,269.84,203.67,38.135,177.6301,2019-08-02 15:47
29.42,270.13,204.04,38.1534,177.65,2019-08-02 15:46
29.43,270.34,204.1,38.1463,177.7883,2019-08-02 15:45
29.405,270.34,204.02,38.145,178.215,2019-08-02 15:44
29.4,270.57,204.34,38.17,178.275,2019-08-02 15:43
29.425,270.6,204.47,38.165,178.1499,2019-08-02 15:42
29.41,270.64,204.42,38.17,178.28,2019-08-02 15:41
29.38,270.585,204.27,38.14,178.41,2019-08-02 15:40
29.42,270.41,204.4,38.12,178.4282,2019-08-02 15:39
29.425,270.44,204.29,38.12,178.6,2019-08-02 15:38
29.365,269.85,203.73,38.04,178.25,2019-08-02 15:37
29.32,269.73,203.7839,38.03,178.1328,2019-08-02 15:36
29.32,269.81,203.85,38.01,178.22,2019-08-02 15:35
29.32,269.875,204.01,38.01,178.2099,2019-08-02 15:34
29.3538,269.87,204.035,38.0049,177.9948,2019-08-02 15:33
29.36,269.95,204.18,38.015,177.8108,2019-08-02 15:32
29.36,269.91,204.13,38.02,178.25,2019-08-02 15:31
29.37,269.99,204.2364,38.02,178.3175,2019-08-02 15:30
29.35,269.93,204.18,38,178.3679,2019-08-02 15:29
29.36,270,204.24,38,178.32,2019-08-02 15:28
29.335,269.815,203.9642,37.96,177.7393,2019-08-02 15:27
29.33,269.62,203.94,37.9354,177.75,2019-08-02 15:26
29.33,269.48,203.91,37.94,177.43,2019-08-02 15:25
29.335,269.43,203.695,37.93,177.31,2019-08-02 15:24
29.31,269.11,203.5075,37.93,177.0187,2019-08-02 15:23
29.305,269.21,203.5682,37.93,176.98,2019-08-02 15:22
29.2799,268.77,203.26,37.905,176.3436,2019-08-02 15:21
29.26,268.7,203.03,37.9181,176.3251,2019-08-02 15:20
29.245,268.63,203.1729,37.9457,176.2335,2019-08-02 15:19
29.24,268.53,203.135,37.9165,176.33,2019-08-02 15:18
29.23,268.53,203.19,37.9,176.4561,2019-08-02 15:17
29.23,268.53,203.17,37.9,176.2275,2019-08-02 15:16
29.245,268.61,203.3341,37.895,175.88,2019-08-02 15:15
29.245,268.575,203.44,37.92,175.8571,2019-08-02 15:14
29.255,268.62,203.3582,37.9,175.61,2019-08-02 15:13
29.27,268.7553,203.43,37.93,175.7879,2019-08-02 15:12
29.28,268.83,203.66,37.94,175.965,2019-08-02 15:11
29.3,268.99,203.78,37.955,175.9152,2019-08-02 15:10
29.265,268.865,203.71,37.925,175.83,2019-08-02 15:09
29.29,268.89,203.71,37.93,175.795,2019-08-02 15:08
29.3,269.03,203.94,37.955,175.64,2019-08-02 15:07
29.285,268.92,203.9,37.9559,175.715,2019-08-02 15:06
29.305,268.95,204.0244,37.97,175.76,2019-08-02 15:05
29.3,268.93,204.02,37.98,175.86,2019-08-02 15:04
29.295,268.885,204,37.985,176.04,2019-08-02 15:03
29.2852,268.79,203.98,37.97,176.13,2019-08-02 15:02
29.3,268.74,203.97,37.97,176.075,2019-08-02 15:01
29.26,268.53,203.8,37.941,176.0943,2019-08-02 15:00
29.2553,268.45,203.79,37.945,176.123,2019-08-02 14:59
29.24,268.36,203.7027,37.935,176.23,2019-08-02 14:58
29.255,268.35,203.73,37.93,176.24,2019-08-02 14:57
29.2502,268.4,203.89,37.92,176.3464,2019-08-02 14:56
29.25,268.35,203.925,37.92,176.4422,2019-08-02 14:55
29.25,268.365,204.01,37.925,176.36,2019-08-02 14:54
29.25,268.33,203.87,37.925,176.105,2019-08-02 14:53
29.255,268.37,204.0497,37.93,176.15,2019-08-02 14:52
29.27,268.425,204.05,37.955,176.2225,2019-08-02 14:51
29.2501,268.31,203.95,37.96,175.62,2019-08-02 14:50
29.27,268.4,204.075,37.96,175.76,2019-08-02 14:49
29.3,268.65,204.28,37.94,176.08,2019-08-02 14:48
29.295,268.785,204.34,37.91,175.9467,2019-08-02 14:47
29.31,268.71,204.18,37.88,175.945,2019-08-02 14:46
29.31,268.77,204.186,37.895,175.73,2019-08-02 14:45
29.295,268.7745,204.03,37.851,175.93,2019-08-02 14:44
29.28,268.57,203.8905,37.8647,176.05,2019-08-02 14:43
29.3,268.77,203.97,37.855,176.17,2019-08-02 14:42
29.3199,268.865,204.08,37.87,175.8175,2019-08-02 14:41
29.2901,268.81,203.9135,37.855,175.54,2019-08-02 14:40
29.27,268.72,203.88,37.855,175.5,2019-08-02 14:39
29.27,268.85,203.9,37.88,175.79,2019-08-02 14:38
29.26,268.46,203.81,37.855,175.779,2019-08-02 14:37
29.2661,268.4006,203.7247,37.855,175.8064,2019-08-02 14:36
29.26,268.55,203.85,37.865,176.005,2019-08-02 14:35
29.275,268.58,203.97,37.8599,176.3,2019-08-02 14:34
29.27,268.755,203.99,37.855,176.3599,2019-08-02 14:33
29.28,268.83,204.02,37.8597,176.75,2019-08-02 14:32
29.2659,268.8,204.08,37.835,176.49,2019-08-02 14:31
29.26,268.83,204.05,37.83,176.33,2019-08-02 14:30
29.26,268.97,204.11,37.81,176.075,2019-08-02 14:29
29.2714,269.185,204.18,37.825,176.24,2019-08-02 14:28
29.27,269.256,204.19,37.84,176.23,2019-08-02 14:27
29.29,269.53,204.24,37.84,176.4158,2019-08-02 14:26
29.275,269.54,204.32,37.8532,176.12,2019-08-02 14:25
29.25,269.215,204.17,37.8575,176.49,2019-08-02 14:24
29.27,269.2,204.1818,37.85,176.6501,2019-08-02 14:23
29.255,269.16,204.17,37.825,177.0762,2019-08-02 14:22
29.24,269.0091,204.16,37.82,177.32,2019-08-02 14:21
29.235,269.04,204.18,37.82,177.42,2019-08-02 14:20
29.22,268.94,204.16,37.815,177.1001,2019-08-02 14:19
29.235,269.07,204.22,37.83,176.97,2019-08-02 14:18
29.25,269.2,204.26,37.85,176.75,2019-08-02 14:17
29.26,269.14,204.29,37.8541,176.63,2019-08-02 14:16
29.235,269.06,204.16,37.835,176.8,2019-08-02 14:15
29.24,269.09,204.1515,37.845,176.647,2019-08-02 14:14
29.2533,269.05,204.16,37.84,176.6,2019-08-02 14:13
29.215,268.97,204.07,37.85,176.725,2019-08-02 14:12
29.205,268.93,203.92,37.86,176.6168,2019-08-02 14:11
29.2,268.91,204,37.85,176.74,2019-08-02 14:10
29.19,268.79,203.85,37.845,176.81,2019-08-02 14:09
29.195,268.8072,204.05,37.855,176.7,2019-08-02 14:08
29.15,268.24,203.6,37.845,176.75,2019-08-02 14:07
29.14,268.13,203.56,37.83,176.705,2019-08-02 14:06
29.1534,268.15,203.57,37.835,176.81,2019-08-02 14:05
29.15,268.0308,203.43,37.815,176.9,2019-08-02 14:04
29.16,268.07,203.54,37.8132,177,2019-08-02 14:03
29.15,268.02,203.44,37.81,177.139,2019-08-02 14:02
29.16,268.14,203.5,37.83,177.065,2019-08-02 14:01
29.165,268.16,203.45,37.815,176.99,2019-08-02 14:00
29.18,268.27,203.58,37.8052,177.035,2019-08-02 13:59
29.17,268.1,203.65,37.795,176.98,2019-08-02 13:58
29.16,268.08,203.43,37.78,176.9599,2019-08-02 13:57
29.15,268.2359,203.39,37.785,176.81,2019-08-02 13:56
29.16,268.24,203.39,37.7952,176.88,2019-08-02 13:55
29.145,268.22,203.35,37.79,176.89,2019-08-02 13:54
29.14,268.28,203.29,37.7833,177.26,2019-08-02 13:53
29.1393,268.48,203.38,37.81,177.6,2019-08-02 13:52
29.14,268.5321,203.36,37.805,177.75,2019-08-02 13:51
29.17,268.6205,203.49,37.8173,177.555,2019-08-02 13:50
29.15,268.55,203.32,37.79,177.5409,2019-08-02 13:49
29.13,268.37,203.2323,37.7919,177.355,2019-08-02 13:48
29.135,268.55,203.33,37.8,177.06,2019-08-02 13:47
29.13,268.53,203.37,37.7967,176.69,2019-08-02 13:46
29.115,268.305,203.34,37.8,176.525,2019-08-02 13:45
29.085,268.19,203.11,37.8,176.42,2019-08-02 13:44
29.075,268.1,203.025,37.78,176.4203,2019-08-02 13:43
29.065,267.94,202.79,37.765,176.36,2019-08-02 13:42
29.0525,267.92,202.86,37.7629,176.54,2019-08-02 13:41
29.065,268.1057,203.07,37.77,176.59,2019-08-02 13:40
29.08,268.14,203.09,37.78,176.61,2019-08-02 13:39
29.06,268.13,203.09,37.79,176.6857,2019-08-02 13:38
29.065,268.18,203.1568,37.79,176.66,2019-08-02 13:37
29.05,268.16,203.1,37.81,177.005,2019-08-02 13:36
29.06,268.235,203.08,37.8,177.2,2019-08-02 13:35
29.075,268.35,203.26,37.83,177.24,2019-08-02 13:34
29.07,268.31,203.295,37.83,177.1304,2019-08-02 13:33
29.08,268.31,203.32,37.825,177.19,2019-08-02 13:32
29.071,268.29,203.31,37.83,177.38,2019-08-02 13:31
29.07,268.2,203.15,37.835,177.4,2019-08-02 13:30
29.075,268.1765,203.2251,37.84,177.36,2019-08-02 13:29
29.075,268.16,203.32,37.835,177.45,2019-08-02 13:28
29.07,268.06,203.2963,37.83,177.45,2019-08-02 13:27
29.105,268.38,203.5,37.855,177.3715,2019-08-02 13:26
29.105,268.22,203.4205,37.8558,177.25,2019-08-02 13:25
29.09,268.14,203.48,37.845,177.175,2019-08-02 13:24
29.08,268.11,203.32,37.84,177.21,2019-08-02 13:23
29.07,268.14,203.275,37.84,177.175,2019-08-02 13:22
29.07,268.36,203.37,37.845,177.18,2019-08-02 13:21
29.09,268.33,203.48,37.86,177.3733,2019-08-02 13:20
29.075,268.36,203.38,37.84,177.2594,2019-08-02 13:19
29.09,268.25,203.31,37.84,177.57,2019-08-02 13:18
29.11,268.35,203.39,37.84,177.92,2019-08-02 13:17
29.08,268.19,203.3022,37.825,177.874,2019-08-02 13:16
29.085,268.145,203.23,37.825,178,2019-08-02 13:15
29.0866,268.26,203.3,37.83,178.005,2019-08-02 13:14
29.09,268.44,203.5,37.83,178.085,2019-08-02 13:13
29.065,268.25,203.12,37.83,178.03,2019-08-02 13:12
29.09,268.43,203.27,37.85,177.9963,2019-08-02 13:11
29.095,268.33,203.22,37.85,177.87,2019-08-02 13:10
29.105,268.265,203.27,37.8453,177.875,2019-08-02 13:09
29.11,268.4008,203.37,37.86,177.825,2019-08-02 13:08
29.13,268.35,203.38,37.86,177.83,2019-08-02 13:07
29.13,268.15,203.3,37.83,177.8559,2019-08-02 13:06
29.1007,268.165,203.16,37.835,178.09,2019-08-02 13:05
29.1,268.13,203.23,37.87,178.575,2019-08-02 13:04
29.11,268.32,203.58,37.88,178.722,2019-08-02 13:03
29.1249,268.28,203.64,37.88,178.7435,2019-08-02 13:02
29.1307,268.319,203.8377,37.89,178.6409,2019-08-02 13:01
29.145,268.43,203.79,37.905,178.5712,2019-08-02 13:00
29.15,268.46,203.7806,37.905,178.4501,2019-08-02 12:59
29.18,268.715,203.86,37.91,178.498,2019-08-02 12:58
29.175,268.66,203.87,37.88,178.58,2019-08-02 12:57
29.17,268.79,203.93,37.91,178.63,2019-08-02 12:56
29.18,268.97,204.06,37.92,178.42,2019-08-02 12:55
29.16,268.82,203.88,37.905,178.08,2019-08-02 12:54
29.16,268.9,203.88,37.905,177.7621,2019-08-02 12:53
29.1753,268.83,204.04,37.9231,177.7,2019-08-02 12:52
29.1661,268.89,204.14,37.94,177.6518,2019-08-02 12:51
29.16,269.05,204.11,37.961,177.56,2019-08-02 12:50
29.195,269.07,204.22,37.975,177.79,2019-08-02 12:49
29.195,269.344,204.09,37.995,178.07,2019-08-02 12:48
29.1832,269.336,204.24,38,178.23,2019-08-02 12:47
29.18,269.295,203.99,37.9866,178.2587,2019-08-02 12:46
29.185,269.2882,204.14,37.98,178.2742,2019-08-02 12:45
29.18,269.74,204.16,38.005,178.2279,2019-08-02 12:44
29.2,269.91,204.155,38.01,178.3,2019-08-02 12:43
29.21,269.87,204.08,38.01,178.43,2019-08-02 12:42
29.215,269.84,204.16,38.02,178.77,2019-08-02 12:41
29.2,269.54,203.98,38.01,178.8,2019-08-02 12:40
29.23,269.47,204.23,38.01,178.84,2019-08-02 12:39
29.23,269.28,204.19,38.015,178.58,2019-08-02 12:38
29.21,269.38,204.21,38.03,178.4505,2019-08-02 12:37
29.22,269.09,204.1137,38.025,178.7629,2019-08-02 12:36
29.2,269.05,204,38.015,178.8,2019-08-02 12:35
29.23,269.02,204.05,38.01,179.06,2019-08-02 12:34
29.27,269.12,204.31,38.02,179.3129,2019-08-02 12:33
29.265,268.9695,204.2644,38.015,179.7793,2019-08-02 12:32
29.27,268.82,204.44,38.03,179.7888,2019-08-02 12:31
29.25,268.8456,204.29,38.05,179.95,2019-08-02 12:30
29.275,268.83,204.25,38.07,179.98,2019-08-02 12:29
29.27,268.7,204.43,38.07,180.1754,2019-08-02 12:28
29.265,268.4385,204.39,38.06,180.36,2019-08-02 12:27
29.2845,268.43,204.445,38.09,180.16,2019-08-02 12:26
29.28,268.35,204.42,38.0553,180.4813,2019-08-02 12:25
29.285,268.34,204.4,38.075,180.12,2019-08-02 12:24
29.29,268.3565,204.4017,38.09,180.36,2019-08-02 12:23
29.275,268.08,204.25,38.0835,180.2422,2019-08-02 12:22
29.27,267.94,203.79,38.09,180.6194,2019-08-02 12:21
29.2518,267.76,203.575,38.0845,180.44,2019-08-02 12:20
29.2592,267.73,203.56,38.09,180.901,2019-08-02 12:19
29.26,267.565,203.57,38.1,180.27,2019-08-02 12:18
29.235,267.495,203.31,38.0753,180.1605,2019-08-02 12:17
29.24,267.71,203.43,38.1,179.84,2019-08-02 12:16
29.225,267.78,203.45,38.0954,179.655,2019-08-02 12:15
29.225,267.74,203.4897,38.09,179.8,2019-08-02 12:14
29.2247,267.855,203.6,38.105,179.8,2019-08-02 12:13
29.225,267.65,203.42,38.11,179.84,2019-08-02 12:12
29.19,267.6,203.27,38.115,180.2993,2019-08-02 12:11
29.19,267.31,203.06,38.11,180.3886,2019-08-02 12:10
29.2,267.65,203.44,38.12,180.1879,2019-08-02 12:09
29.2,267.665,203.35,38.125,179.79,2019-08-02 12:08
29.2039,267.73,203.22,38.11,179.796,2019-08-02 12:07
29.21,267.8,203.2644,38.135,179.8046,2019-08-02 12:06
29.2,267.682,203.03,38.13,179.25,2019-08-02 12:05
29.2,267.8303,203.16,38.132,179.227,2019-08-02 12:04
29.21,267.555,203.2364,38.105,178.9,2019-08-02 12:03
29.205,267.36,203.25,38.1,178.685,2019-08-02 12:02
29.2067,267.47,203.29,38.1,178.4,2019-08-02 12:01
29.19,267.31,203.16,38.08,178.365,2019-08-02 12:00
29.15,266.8554,202.798,38.08,178.3,2019-08-02 11:59
29.135,266.57,202.542,38.04,178.26,2019-08-02 11:58
29.145,266.6682,202.75,38.03,178.5,2019-08-02 11:57
29.14,266.715,202.71,38.02,178.77,2019-08-02 11:56
29.15,266.825,203.07,38.045,178.625,2019-08-02 11:55
29.1,266.55,202.8,38.03,178.5422,2019-08-02 11:54
29.11,266.58,202.57,38.05,178.1593,2019-08-02 11:53
29.075,266.63,202.5,38.03,178.1997,2019-08-02 11:52
29.0759,266.65,202.52,38.02,178.33,2019-08-02 11:51
29.08,266.69,202.66,38.04,178.67,2019-08-02 11:50
29.11,266.92,202.93,38.03,178.5653,2019-08-02 11:49
29.11,266.85,202.8,38.035,179.2942,2019-08-02 11:48
29.1,266.79,202.74,38.02,179.32,2019-08-02 11:47
29.095,266.61,202.5786,38.02,179.33,2019-08-02 11:46
29.11,266.77,202.6,38.02,179.16,2019-08-02 11:45
29.1,266.88,202.61,38.02,179.1001,2019-08-02 11:44
29.11,267.02,202.62,38.03,179.1036,2019-08-02 11:43
29.115,267.31,202.74,38.05,179.13,2019-08-02 11:42
29.105,267.3845,202.725,38.0689,178.97,2019-08-02 11:41
29.125,267.5,202.9057,38.085,178.67,2019-08-02 11:40
29.125,267.3,202.86,38.09,178.5548,2019-08-02 11:39
29.145,267.65,203.07,38.115,178.8,2019-08-02 11:38
29.17,267.595,202.99,38.1149,179.03,2019-08-02 11:37
29.155,267.33,203.01,38.14,178.36,2019-08-02 11:36
29.15,267.34,202.95,38.12,178.3198,2019-08-02 11:35
29.175,267.37,203.02,38.13,179.71,2019-08-02 11:34
29.1808,267.1,202.94,38.11,179.59,2019-08-02 11:33
29.2,267.22,203.07,38.12,179.43,2019-08-02 11:32
29.18,267.13,202.91,38.13,178.89,2019-08-02 11:31
29.185,267.245,202.95,38.15,178.6695,2019-08-02 11:30
29.185,267.23,203.18,38.15,178.7875,2019-08-02 11:29
29.18,267.19,202.95,38.14,178.87,2019-08-02 11:28
29.235,267.37,203.16,38.16,178.8,2019-08-02 11:27
29.25,267.43,203.51,38.13,178.72,2019-08-02 11:26
29.255,267.6,203.51,38.17,178.63,2019-08-02 11:25
29.22,267.92,203.54,38.18,179.2099,2019-08-02 11:24
29.205,267.51,203.4,38.17,178.83,2019-08-02 11:23
29.19,267.57,203.41,38.165,178.53,2019-08-02 11:22
29.15,267.52,203.22,38.15,178.24,2019-08-02 11:21
29.147,267.48,203.2,38.125,177.85,2019-08-02 11:20
29.1465,267.5563,203.3,38.1145,177.575,2019-08-02 11:19
29.1353,267.32,203.16,38.14,177.65,2019-08-02 11:18
29.125,267.053,202.88,38.155,178.1129,2019-08-02 11:17
29.135,266.865,202.58,38.135,178.1443,2019-08-02 11:16
29.095,266.69,202.54,38.095,178.01,2019-08-02 11:15
29.11,266.72,202.71,38.1,177.1752,2019-08-02 11:14
29.075,266.08,202.605,38.15,177,2019-08-02 11:13
29.04,265.865,202.332,38.145,176.96,2019-08-02 11:12
29.05,265.91,202.26,38.1868,177.2,2019-08-02 11:11
28.99,265.712,201.82,38.15,176.83,2019-08-02 11:10
28.955,265.87,202.21,38.16,177.0829,2019-08-02 11:09
28.945,266.06,202.19,38.145,176.99,2019-08-02 11:08
28.9259,265.8441,202.16,38.1753,176.7394,2019-08-02 11:07
28.925,265.71,202.07,38.2,176.83,2019-08-02 11:06
28.93,265.89,201.93,38.24,176.2901,2019-08-02 11:05
28.97,266.1962,202.12,38.2404,176.22,2019-08-02 11:04
28.98,266.44,202.37,38.28,176.34,2019-08-02 11:03
28.961,266.0946,202.1335,38.24,175.65,2019-08-02 11:02
28.95,265.91,202.13,38.23,175.76,2019-08-02 11:01
28.965,266.43,202.0387,38.24,175.8678,2019-08-02 11:00
28.95,266.32,201.8952,38.225,175.42,2019-08-02 10:59
28.92,266.1769,201.7,38.24,175.6074,2019-08-02 10:58
28.915,266.645,202.06,38.2479,176.6966,2019-08-02 10:57
28.95,266.89,202.24,38.23,176.37,2019-08-02 10:56
28.98,266.7684,202.085,38.26,177.08,2019-08-02 10:55
29.0093,266.75,202.14,38.275,177.323,2019-08-02 10:54
29.025,266.85,202.43,38.27,177.42,2019-08-02 10:53
29.0438,267.1776,202.62,38.25,177.601,2019-08-02 10:52
29.075,267.37,202.83,38.23,177.5029,2019-08-02 10:51
29.04,267.11,202.63,38.2255,177.15,2019-08-02 10:50
29.01,267.2,202.49,38.2,177.26,2019-08-02 10:49
28.98,267.28,202.61,38.21,177.62,2019-08-02 10:48
28.965,267.38,202.575,38.19,177.75,2019-08-02 10:47
28.955,267.23,202.49,38.21,177.975,2019-08-02 10:46
28.98,267.6352,202.88,38.18,177.585,2019-08-02 10:45
28.98,267.44,202.8879,38.23,177.39,2019-08-02 10:44
29.0052,267.44,202.66,38.24,177.27,2019-08-02 10:43
28.995,267.37,202.87,38.22,176.99,2019-08-02 10:42
29.04,267.44,202.735,38.22,176.6923,2019-08-02 10:41
28.99,267.585,202.66,38.24,176.87,2019-08-02 10:40
29.015,267.9641,202.84,38.23,176.92,2019-08-02 10:39
29.05,268.19,203.21,38.25,177.29,2019-08-02 10:38
29.07,268.4764,203.41,38.28,177.33,2019-08-02 10:37
29.105,268.92,203.63,38.3,177.3171,2019-08-02 10:36
29.15,269.1746,203.91,38.33,177,2019-08-02 10:35
29.1268,269.09,203.75,38.36,176.759,2019-08-02 10:34
29.15,269.0219,203.95,38.35,176.8641,2019-08-02 10:33
29.1435,269.2,204.13,38.37,176.68,2019-08-02 10:32
29.135,268.75,203.91,38.345,176.6135,2019-08-02 10:31
29.135,268.7,204.13,38.39,177,2019-08-02 10:30
29.12,268.55,204.04,38.41,177.2418,2019-08-02 10:29
29.11,268.1297,203.92,38.41,177.35,2019-08-02 10:28
29.09,268.19,203.83,38.3831,176.7858,2019-08-02 10:27
29.07,268.154,203.81,38.365,176.5136,2019-08-02 10:26
29.08,268.27,203.81,38.36,176.52,2019-08-02 10:25
29.08,268.37,204.05,38.32,176.57,2019-08-02 10:24
29.095,268.7255,203.96,38.31,176.825,2019-08-02 10:23
29.1,268.565,203.99,38.29,176.53,2019-08-02 10:22
29.065,268.31,203.99,38.255,176.455,2019-08-02 10:21
29.0331,268.46,203.805,38.25,176.26,2019-08-02 10:20
29.08,268.4001,203.7927,38.225,176.61,2019-08-02 10:19
29.055,268.39,203.6203,38.21,176.7,2019-08-02 10:18
29.09,268.52,203.72,38.215,176.89,2019-08-02 10:17
29.09,268.515,203.72,38.21,176.5801,2019-08-02 10:16
29.09,268.695,204.156,38.27,176.82,2019-08-02 10:15
29.095,268.94,204.2,38.28,176.9021,2019-08-02 10:14
29.13,269.31,204.425,38.29,177.61,2019-08-02 10:13
29.1559,269.42,204.67,38.28,178.6,2019-08-02 10:12
29.175,270.14,204.86,38.3,178.56,2019-08-02 10:11
29.18,270.38,204.8,38.26,178.7288,2019-08-02 10:10
29.2066,270.61,204.775,38.3,178.89,2019-08-02 10:09
29.175,270.52,204.85,38.2947,178.6,2019-08-02 10:08
29.17,270.6469,204.98,38.26,178.72,2019-08-02 10:07
29.22,270.99,205.337,38.295,178.73,2019-08-02 10:06
29.24,270.14,204.94,38.25,178.26,2019-08-02 10:05
29.215,269.43,204.75,38.26,178.6,2019-08-02 10:04
29.255,269.98,205.1799,38.285,179.18,2019-08-02 10:03
29.25,269.795,205.08,38.31,178.6544,2019-08-02 10:02
29.31,269.8,205.27,38.31,178.461,2019-08-02 10:01
29.335,269.5799,205.32,38.323,178.3672,2019-08-02 10:00
29.3,269.645,205.17,38.28,178.62,2019-08-02 9:59
29.33,269.2,205.425,38.26,178.4,2019-08-02 9:58
29.29,269.14,204.97,38.28,178.08,2019-08-02 9:57
29.25,269.14,205.03,38.325,177.7087,2019-08-02 9:56
29.255,268.8,204.9,38.3,177.74,2019-08-02 9:55
29.2864,268.93,205.13,38.33,177.6227,2019-08-02 9:54
29.275,269.325,204.97,38.3625,178.2,2019-08-02 9:53
29.285,269.9833,205.62,38.383,179.01,2019-08-02 9:52
29.2101,270.125,205.3565,38.345,179.0075,2019-08-02 9:51
29.165,270.44,206.045,38.425,179.705,2019-08-02 9:50
29.205,270.57,206.36,38.39,179.7101,2019-08-02 9:49
29.175,270.385,205.62,38.38,180.18,2019-08-02 9:48
29.18,270.73,205.98,38.445,180.72,2019-08-02 9:47
29.165,270.155,205.48,38.4,181.12,2019-08-02 9:46
29.27,270.645,206.02,38.37,180.3684,2019-08-02 9:45
29.27,270.195,205.48,38.41,180.8061,2019-08-02 9:44
29.23,270.295,205.01,38.449,179.6285,2019-08-02 9:43
29.25,270.795,205.3,38.48,180.605,2019-08-02 9:42
29.19,270.84,204.78,38.43,180.87,2019-08-02 9:41
29.34,271.36,205.14,38.53,181.75,2019-08-02 9:40
29.38,270.905,205.21,38.465,180.98,2019-08-02 9:39
29.38,271.73,205.9,38.31,178.5658,2019-08-02 9:38
29.29,270.74,205.48,38.29,179.2,2019-08-02 9:37
29.32,270.84,205.4066,38.36,179.417,2019-08-02 9:36
29.36,271.71,205.06,38.25,177.6,2019-08-02 9:35
29.44,274.29,208.27,38.255,176.04,2019-08-02 9:34
29.43,274.17,207.82,38.2601,175.81,2019-08-02 9:33
29.42,274.06,207.81,38.255,175.865,2019-08-02 9:32
29.4,273.65,207.62,38.24,175.5051,2019-08-02 9:31
29.3751,273.62,207.54,38.19,175.94,2019-08-01 16:00
29.44,273.86,207.83,38.2,175.5469,2019-08-01 15:59
29.47,274.14,208.06,38.195,176.51,2019-08-01 15:58
29.4563,274.065,207.91,38.2,176.63,2019-08-01 15:57
29.47,274.15,208.04,38.19,176.8106,2019-08-01 15:56
29.47,274.58,208.41,38.245,176.57,2019-08-01 15:55
29.49,274.89,208.87,38.31,176.35,2019-08-01 15:54
29.525,275.18,209.12,38.37,176.21,2019-08-01 15:53
29.5078,275.165,209.08,38.31,175.55,2019-08-01 15:52
29.515,275.08,209.15,38.295,175.2,2019-08-01 15:51
29.54,275.04,209.075,38.27,175,2019-08-01 15:50
29.545,275.09,209.13,38.255,175,2019-08-01 15:49
29.56,274.9,209.19,38.265,174.86,2019-08-01 15:48
29.585,275.12,209.3519,38.255,174.766,2019-08-01 15:47
29.585,275.135,209.27,38.25,174.89,2019-08-01 15:46
29.61,275.29,209.64,38.27,175.03,2019-08-01 15:45
29.58,274.87,209.28,38.27,175.32,2019-08-01 15:44
29.5733,274.88,209.4026,38.275,175.5,2019-08-01 15:43
29.56,274.3834,208.915,38.2335,175.27,2019-08-01 15:42
29.52,274.2,208.56,38.22,175.1,2019-08-01 15:41
29.51,274.0425,208.5306,38.24,175,2019-08-01 15:40
29.505,273.85,208.46,38.225,174.88,2019-08-01 15:39
29.515,273.96,208.545,38.23,174.625,2019-08-01 15:38
29.52,274.0702,208.74,38.24,174.66,2019-08-01 15:37
29.55,274.11,209.0258,38.24,174.6222,2019-08-01 15:36
29.585,274.32,209.02,38.2695,174.6075,2019-08-01 15:35
29.625,274.57,209.45,38.29,174.748,2019-08-01 15:34
29.64,274.72,209.6,38.31,174.51,2019-08-01 15:33
29.63,274.185,209.0949,38.27,174.4805,2019-08-01 15:32
29.63,274.2,208.78,38.275,174.582,2019-08-01 15:31
29.64,274.29,209.0582,38.29,174.7799,2019-08-01 15:30
29.605,274.16,208.995,38.28,174.3516,2019-08-01 15:29
29.575,273.86,209.1398,38.28,174.23,2019-08-01 15:28
29.59,273.96,209.08,38.2616,173.89,2019-08-01 15:27
29.56,273.89,208.9768,38.24,173.92,2019-08-01 15:26
29.551,273.685,209.1,38.22,173.865,2019-08-01 15:25
29.5878,273.84,209.49,38.23,173.9223,2019-08-01 15:24
29.55,273.6789,209.71,38.24,173.76,2019-08-01 15:23
29.56,273.69,209.92,38.27,173.95,2019-08-01 15:22
29.515,272.97,209.434,38.21,173.45,2019-08-01 15:21
29.5235,272.9854,209.325,38.23,173.8,2019-08-01 15:20
29.54,273.18,209.43,38.22,174.13,2019-08-01 15:19
29.5766,273.31,209.6,38.21,174.13,2019-08-01 15:18
29.58,273.01,209.43,38.19,174.08,2019-08-01 15:17
29.585,272.82,209.45,38.18,174.18,2019-08-01 15:16
29.59,272.8919,209.62,38.175,174.3069,2019-08-01 15:15
29.59,273,209.57,38.17,174.55,2019-08-01 15:14
29.61,273.13,209.59,38.1841,174.7,2019-08-01 15:13
29.6364,273.41,209.88,38.21,174.5139,2019-08-01 15:12
29.635,273.59,209.7864,38.22,174.5,2019-08-01 15:11
29.65,273.7,209.81,38.2013,174.37,2019-08-01 15:10
